City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
346,Korla,41.7597,86.1469,23.92,58,14,1.88,CN,few clouds
347,Lambarene,-0.7001,10.2406,84.74,68,98,4.16,GA,light rain
348,Keti Bandar,24.1447,67.4497,72.12,80,0,12.73,PK,clear sky
349,Tahta,26.7693,31.5021,58.19,35,95,8.79,EG,overcast clouds
350,Black River,18.0264,-77.8487,73.98,65,15,12.8,JM,few clouds
351,College,64.8569,-147.8028,-25.35,68,20,3.44,US,light snow
352,Faya,18.3851,42.4509,57.72,72,8,6.22,SA,clear sky
353,Yulara,-25.2406,130.9889,73.24,100,40,9.22,AU,moderate rain
354,Sabha,27.0377,14.4283,56.98,33,3,14.2,LY,clear sky
355,Ponta Do Sol,32.6667,-17.1,71.13,35,0,8.25,PT,clear sky
356,Santa Rosa,14.3122,121.1114,79.09,79,8,5.88,PH,clear sky
357,Balkhash,46.844,74.9804,6.51,99,62,3.71,KZ,broken clouds
358,Port Hardy,50.6996,-127.4199,41.76,94,100,5.59,CA,light rain
359,Mayya,61.7333,130.2811,-36.69,100,98,1.23,RU,overcast clouds
360,Ulaangom,49.9811,92.0667,-24.11,93,89,3.51,MN,overcast clouds
361,Adre,13.4667,22.2,77.47,16,0,2.17,TD,clear sky
362,Sangre Grande,10.5835,-61.1177,85.93,77,65,9.1,TT,broken clouds
363,Sotaquira,5.7648,-73.2476,61.47,63,100,4.76,CO,overcast clouds
364,Westport,41.1415,-73.3579,22.75,49,0,1.99,US,clear sky
365,Hammerfest,70.6634,23.6821,30.65,59,75,8.05,NO,broken clouds
366,Maloy,61.9353,5.1136,34.74,84,99,6.58,NO,overcast clouds
367,Erzin,36.9559,36.2,45.12,79,52,7.81,TR,broken clouds
368,Beringovskiy,63.05,179.3167,-13.68,99,71,6.51,RU,broken clouds
369,Ashington,50.9331,-0.3909,47.19,65,0,10.0,GB,clear sky
370,Norsup,-16.0667,167.3833,78.98,87,100,7.63,VU,moderate rain
371,Havelock,34.8791,-76.9013,38.05,33,0,1.01,US,clear sky
372,Foshan,23.0268,113.1315,48.24,39,83,10.74,CN,broken clouds
373,Puerto Narino,-3.7703,-70.3831,87.75,47,91,4.52,CO,overcast clouds
374,Mitu,1.1983,-70.1733,88.97,35,94,5.53,CO,overcast clouds
375,Beroroha,-21.6667,45.1667,90.0,32,7,4.18,MG,clear sky
376,Saint Thomas Mount,12.9964,80.2031,79.97,88,20,6.91,IN,mist
377,Riberalta,-10.9833,-66.1,79.0,89,100,0.0,BO,overcast clouds
378,Shenzhen,22.5455,114.0683,61.21,84,25,6.91,CN,scattered clouds
379,Port Hedland,-20.3167,118.5667,84.25,79,28,21.85,AU,scattered clouds
380,Kommunisticheskiy,61.6789,64.4819,-3.6,100,100,2.62,RU,overcast clouds
381,Lasa,46.6166,10.7002,57.11,88,3,9.35,IT,clear sky
382,Kanungu,-0.9575,29.7897,71.82,54,95,1.86,UG,overcast clouds
383,Mujiayingzi,42.1167,118.7833,18.99,38,88,0.36,CN,overcast clouds
384,Astana,51.1801,71.446,10.35,85,75,13.42,KZ,broken clouds
385,Port Blair,11.6667,92.75,74.32,70,47,8.03,IN,scattered clouds
386,Urumqi,43.801,87.6005,-3.05,85,57,2.24,CN,mist
387,Sao Desiderio,-12.3633,-44.9733,80.47,63,99,6.91,BR,overcast clouds
388,Qunduz,36.729,68.857,47.3,65,100,4.21,AF,overcast clouds
389,Yar-Sale,66.8333,70.8333,-0.54,96,100,8.63,RU,overcast clouds
390,Poum,-20.2333,164.0167,79.9,79,98,8.1,NC,overcast clouds
391,Lompoc,34.6391,-120.4579,56.79,70,0,6.91,US,clear sky
392,General Roca,-39.0333,-67.5833,77.4,24,79,28.81,AR,broken clouds
393,Sechura,-5.5569,-80.8222,76.8,62,100,6.55,PE,overcast clouds
394,Kuching,1.55,110.3333,77.22,94,40,1.14,MY,light rain
395,Aksay,47.26,39.87,34.02,92,98,11.01,RU,overcast clouds
396,Cairns,-16.9167,145.7667,78.06,93,56,8.05,AU,broken clouds
397,Logumkloster,55.0594,8.9551,41.14,74,15,19.33,DK,few clouds
398,Svetlogorsk,52.6333,29.7333,32.02,98,100,10.69,BY,light snow
399,Yadgir,16.7667,77.1333,75.56,31,2,4.14,IN,clear sky
400,Riverton,40.5219,-111.9391,35.31,67,0,1.01,US,clear sky
401,Erenhot,43.6475,111.9767,7.34,91,100,15.23,CN,overcast clouds
402,Teya,60.3778,92.6267,-12.12,100,96,3.02,RU,overcast clouds
403,Wanning,18.8003,110.3967,68.61,90,98,7.58,CN,overcast clouds
404,Conde,-7.2597,-34.9075,87.26,62,40,13.8,BR,scattered clouds
405,Hinton,53.4001,-117.5857,23.95,86,100,6.8,CA,overcast clouds
406,Leibnitz,46.7816,15.5384,49.89,47,0,1.25,AT,clear sky
407,Awbari,26.5921,12.7805,56.84,31,0,11.97,LY,clear sky
408,Tangzhai,34.4328,116.5911,35.06,73,10,7.54,CN,clear sky
409,Nepomuk,49.4862,13.5823,38.98,75,70,21.81,CZ,broken clouds
410,Corpus Christi,27.8006,-97.3964,63.16,70,20,1.99,US,few clouds
411,Buraydah,26.326,43.975,63.73,35,44,10.11,SA,scattered clouds
412,Magugu,-4.0167,35.7667,75.79,62,74,2.3,TZ,light rain
413,Ergani,38.2653,39.7621,32.72,99,100,2.15,TR,light snow
414,Sayyan,15.1718,44.3244,59.36,41,0,3.62,YE,clear sky
415,Clovis,36.8252,-119.7029,52.68,81,0,0.0,US,clear sky
416,Ambon,-3.6954,128.1814,82.54,74,40,2.3,ID,light rain
417,Zlobin,45.2924,14.6541,40.3,64,0,3.44,HR,clear sky
418,Kangaatsiaq,68.3065,-53.4641,6.8,79,100,21.39,GL,overcast clouds
419,Guhagar,17.4842,73.1929,70.97,68,1,5.59,IN,clear sky
420,Cayenne,4.9333,-52.3333,82.44,84,75,5.01,GF,broken clouds
421,Lata,40.1629,-8.3327,65.05,31,90,3.89,PT,overcast clouds
422,Saint-Augustin,51.226,-58.6502,35.47,98,100,30.69,CA,overcast clouds
423,Kabalo,-6.05,26.9167,74.43,91,86,4.36,CD,light rain
424,Kon Tum,14.35,108.0,66.22,96,77,2.15,VN,broken clouds
425,Treinta Y Tres,-33.2333,-54.3833,81.34,44,34,9.33,UY,scattered clouds
426,Vestmannaeyjar,63.4427,-20.2734,29.39,74,40,36.82,IS,scattered clouds
427,Huacho,-11.1067,-77.605,74.37,73,100,8.43,PE,overcast clouds
428,Santa Clara,22.4,-79.9667,65.17,45,20,11.5,CU,few clouds
429,Sabzevar,36.2126,57.6819,41.59,38,0,1.21,IR,clear sky
430,San Cristobal,7.7669,-72.225,68.18,41,97,2.51,VE,overcast clouds
431,Plettenberg Bay,-34.0527,23.3716,72.01,88,56,10.71,ZA,broken clouds
432,Chumikan,54.7183,135.315,3.0,81,100,16.67,RU,overcast clouds
433,Nova Olimpia,-14.7972,-57.2881,74.5,95,100,6.49,BR,overcast clouds
434,Iqaluit,63.7506,-68.5145,-22.0,97,97,3.15,CA,overcast clouds
435,Aguimes,27.9054,-15.4461,65.03,60,20,5.75,ES,haze
436,Cortez,37.3489,-108.5859,42.42,50,0,3.44,US,clear sky
437,Sarh,9.1429,18.3923,91.87,11,57,5.53,TD,broken clouds
438,Vaitape,-16.5167,-151.75,79.83,73,64,6.76,PF,light rain
439,Lisakovsk,52.5369,62.4936,9.64,95,57,9.1,KZ,broken clouds
440,Karlshamn,56.1706,14.8619,41.49,51,6,21.47,SE,clear sky
441,Boston,42.3584,-71.0598,20.39,56,20,7.0,US,few clouds
442,San Patricio,28.017,-97.5169,63.01,56,0,6.62,US,clear sky
443,San Felipe,10.3399,-68.7425,82.11,56,65,7.72,VE,broken clouds
444,Kamenka,51.3223,42.7678,27.75,90,100,11.18,RU,overcast clouds
445,Shimoda,34.6667,138.95,39.11,63,100,12.21,JP,overcast clouds
446,Syedove,47.0768,38.156,34.0,78,100,21.54,UA,overcast clouds
447,Visaginas,55.6,26.4167,31.46,95,100,6.64,LT,overcast clouds
448,Kushmurun,52.4503,64.6311,13.42,94,100,9.98,KZ,overcast clouds
449,Lethem,3.3803,-59.7968,93.83,33,51,12.53,GY,broken clouds
450,Lahat,-3.8,103.5333,73.83,97,100,1.99,ID,moderate rain
451,Talnakh,69.4865,88.3972,-9.96,97,93,8.32,RU,overcast clouds
452,Tucurui,-3.7661,-49.6725,81.23,71,100,2.24,BR,overcast clouds
453,Weinan,34.5036,109.5089,30.51,64,1,7.11,CN,clear sky
454,Maldonado,-34.6667,-54.9167,83.59,44,2,11.5,UY,clear sky
455,Richards Bay,-28.783,32.0377,77.59,69,29,10.18,ZA,scattered clouds
456,Mildura,-34.2,142.15,73.36,40,0,8.05,AU,clear sky
457,Mosquera,4.7059,-74.2302,64.49,48,40,8.05,CO,scattered clouds
458,Chimbote,-9.0853,-78.5783,74.01,74,97,10.0,PE,overcast clouds
459,Huarmey,-10.0681,-78.1522,72.82,79,100,6.93,PE,overcast clouds
460,Howard Springs,-12.497,131.047,84.11,95,95,15.59,AU,light rain
461,Manyana,-23.4,21.7167,74.48,64,100,11.95,BW,light rain
462,Aykhal,66.0,111.5,-21.87,100,53,3.38,RU,broken clouds
463,Lebedyn,50.5852,34.4849,29.77,95,100,15.17,UA,light snow
464,Goderich,43.7501,-81.7165,18.91,83,100,9.53,CA,overcast clouds
465,Porto Novo,6.4965,2.6036,86.97,28,78,12.44,BJ,broken clouds
466,Saint-Joseph,-21.3667,55.6167,79.18,77,54,14.07,RE,broken clouds
467,Mount Vernon,40.9126,-73.8371,23.0,57,20,3.0,US,few clouds
468,Whitehorse,60.7161,-135.0538,10.31,72,100,10.0,CA,overcast clouds
469,Pangnirtung,66.1451,-65.7125,-21.06,89,97,5.88,CA,overcast clouds
470,Dudinka,69.4058,86.1778,-9.92,97,90,9.66,RU,overcast clouds
471,Gizo,-8.103,156.8419,81.37,81,98,9.91,SB,moderate rain
472,Amalapuram,16.5833,82.0167,68.09,91,5,3.56,IN,clear sky
473,Shawinigan,46.5668,-72.7491,10.58,68,33,10.58,CA,scattered clouds
474,Muros,42.7762,-9.0603,64.9,44,0,4.21,ES,clear sky
475,Riyadh,24.6877,46.7219,62.74,35,0,10.07,SA,clear sky
476,Jackson,42.4165,-122.8345,26.47,93,0,0.0,US,clear sky
477,Bandiagara,14.3501,-3.6104,90.25,7,26,19.73,ML,scattered clouds
478,Tazmalt,36.3868,4.3989,60.1,41,0,1.23,DZ,clear sky
479,Lenine,45.2986,35.7771,40.64,71,100,17.18,UA,overcast clouds
480,Araouane,18.9048,-3.5265,88.07,9,15,16.53,ML,few clouds
481,Havoysund,70.9963,24.6622,31.08,63,99,15.79,NO,overcast clouds
482,Sterling,39.0062,-77.4286,26.76,48,75,5.99,US,broken clouds
483,Marsa Matruh,31.3525,27.2453,54.93,66,74,23.58,EG,broken clouds
484,Magadi,12.9667,77.2333,75.54,56,48,6.53,IN,scattered clouds
485,Solnechnyy,50.7214,136.6319,-10.93,99,96,2.64,RU,overcast clouds
486,Tautira,-17.7333,-149.15,75.22,75,98,9.04,PF,light rain
487,Ingham,42.6,-84.3833,21.83,76,100,0.0,US,overcast clouds
488,Dongsheng,39.8161,109.9776,10.58,43,5,19.66,CN,clear sky
489,Dzialdowo,53.2396,20.17,33.57,96,100,24.67,PL,light snow
490,Berkak,62.825,10.0118,20.79,99,100,3.89,NO,light snow
491,Gazojak,41.1875,61.4036,32.27,66,3,10.09,TM,clear sky
492,Gallup,35.5281,-108.7426,30.96,59,100,0.0,US,overcast clouds
493,Gushikawa,26.3544,127.8686,60.03,62,40,16.11,JP,scattered clouds
494,Pochutla,15.7432,-96.4661,82.22,38,0,3.96,MX,clear sky
495,Ler,8.3018,30.1418,86.79,16,71,4.83,SS,broken clouds
496,Kodinsk,58.6881,99.1844,-6.97,100,95,0.94,RU,overcast clouds
497,Maragogi,-9.0122,-35.2225,84.31,68,72,11.7,BR,broken clouds
498,Kristiansund,63.1115,7.732,32.65,86,75,3.44,NO,broken clouds
499,Thinadhoo,0.5333,72.9333,82.26,72,100,9.84,MV,overcast clouds
500,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,86.34,65,85,2.57,BR,overcast clouds
501,Bismarck,46.8083,-100.7837,24.64,89,75,4.0,US,broken clouds
502,Puerto Madryn,-42.7692,-65.0385,68.14,23,98,29.21,AR,overcast clouds
503,Micheweni,-4.9667,39.8333,79.77,79,79,15.88,TZ,broken clouds
504,Villanueva,15.3167,-88.0,70.03,78,75,0.0,HN,broken clouds
505,Ewa Beach,21.3156,-158.0072,73.35,73,0,5.01,US,clear sky
506,Pemba,-12.974,40.5178,80.4,74,1,8.3,MZ,clear sky
507,Karpathos,35.507,27.2132,57.16,67,40,8.05,GR,scattered clouds
508,Samagaltay,50.6022,95.0047,-19.7,97,63,1.16,RU,broken clouds
509,Praia,14.9215,-23.5087,68.54,77,100,23.02,CV,overcast clouds
510,Lod,31.9514,34.8953,57.13,62,20,3.44,IL,few clouds
511,Multai,21.7667,78.25,61.12,27,0,6.24,IN,clear sky
512,Khudumelapye,-23.8833,24.75,75.4,60,99,12.28,BW,overcast clouds
513,Labuhan,-6.8844,112.2051,77.5,90,100,4.83,ID,overcast clouds
514,Rio Grande,-32.035,-52.0986,82.51,52,28,13.89,BR,scattered clouds
515,Maceio,-9.6658,-35.7353,89.04,62,75,13.8,BR,broken clouds
516,Khandyga,62.6667,135.6,-38.76,100,48,1.57,RU,scattered clouds
517,Saint-Georges,12.0564,-61.7485,83.88,70,40,25.32,GD,scattered clouds
518,Pryazha,61.6926,33.6216,22.24,94,100,8.68,RU,light snow
519,Sande,53.5049,8.0142,43.02,55,13,16.15,DE,few clouds
520,Andenes,69.3143,16.1194,22.98,74,20,13.8,NO,light snow
521,Akyab,20.15,92.9,66.7,55,0,15.39,MM,clear sky
522,Kenai,60.5544,-151.2583,19.45,93,100,4.61,US,overcast clouds
523,Tromso,69.6496,18.957,21.22,79,0,12.66,NO,clear sky
524,Vuktyl,63.8567,57.3094,12.52,93,100,5.7,RU,overcast clouds
525,Gamba,-2.65,10.0,81.54,71,97,7.43,GA,overcast clouds
526,Krasnyy Kholm,58.0607,37.1203,20.34,94,100,13.2,RU,overcast clouds
527,Severnyy,50.677,36.5532,28.44,93,100,13.42,RU,mist
528,Rameswaram,9.2833,79.3,80.31,80,25,19.48,IN,scattered clouds
529,Torbat-E Jam,35.244,60.6225,40.8,68,4,5.3,IR,clear sky
530,Severo-Yeniseyskiy,60.3725,93.0408,-13.63,100,88,3.71,RU,overcast clouds
531,Flin Flon,54.7682,-101.865,6.4,95,100,7.11,CA,light snow
532,Suntar,62.1444,117.6319,-13.54,98,52,4.52,RU,broken clouds
533,Turayf,31.6725,38.6637,48.43,38,0,11.25,SA,clear sky
534,Cotonou,6.3654,2.4183,84.96,46,80,14.38,BJ,broken clouds
535,Ornskoldsvik,63.2909,18.7153,25.75,74,65,12.66,SE,broken clouds
536,Bursa,40.1667,29.0833,32.04,96,100,1.99,TR,light snow
537,Jumla,29.2747,82.1838,36.46,60,0,4.63,NP,clear sky
538,Manzil Salim,35.8567,8.4765,56.19,33,0,5.01,TN,clear sky
539,Cockburn Town,21.4612,-71.1419,74.53,78,64,18.01,TC,broken clouds
540,Severnoye,56.3491,78.3619,6.58,97,59,8.57,RU,broken clouds
541,Abu Zabad,12.35,29.25,74.25,12,61,10.56,SD,broken clouds
542,Macapa,0.0389,-51.0664,82.38,83,100,94.35,BR,moderate rain
543,Morada Nova,-5.1067,-38.3725,93.06,39,55,8.86,BR,broken clouds
544,Tecoanapa,16.5167,-98.75,82.2,61,6,1.45,MX,clear sky
545,Tomatlan,19.9333,-105.25,78.75,43,0,2.06,MX,clear sky
546,Otradnoye,59.7775,30.8181,28.56,94,100,8.37,RU,overcast clouds
547,Jiayuguan,39.8167,98.3,17.19,47,100,6.8,CN,overcast clouds
548,Cherskiy,68.75,161.3,-28.88,99,83,2.55,RU,broken clouds
549,Mokolo,10.7398,13.8019,76.55,11,82,11.68,CM,broken clouds
550,Abha,18.2164,42.5053,57.45,63,0,5.75,SA,clear sky
551,Camacha,33.0833,-16.3333,65.16,72,20,16.11,PT,few clouds
552,Barabinsk,55.3571,78.357,10.26,97,59,9.57,RU,broken clouds
553,Santa Fe,-31.6333,-60.7,91.02,34,0,1.99,AR,clear sky
554,Kungurtug,50.5994,97.5228,-20.31,98,58,1.79,RU,broken clouds
555,Magdalena,14.1999,121.429,78.42,93,7,5.35,PH,clear sky
556,Burgeo,47.6167,-57.6152,32.09,77,100,45.95,CA,overcast clouds
557,Sargatskoye,55.6101,73.4972,5.68,97,90,6.98,RU,overcast clouds
558,Nouakchott,18.0858,-15.9785,82.33,43,98,10.4,MR,overcast clouds
559,Dukat,62.55,155.55,-19.26,100,78,5.91,RU,broken clouds
560,Port Augusta,-32.5,137.7667,79.7,53,75,7.78,AU,broken clouds
561,Wahpeton,46.2652,-96.6059,9.32,85,100,0.0,US,mist
562,Tailai,46.3833,123.4,-3.51,95,8,4.16,CN,clear sky
563,Lazarev,52.225,141.5131,-12.73,94,61,6.02,RU,broken clouds
564,Kokopo,-4.352,152.2633,76.44,86,74,4.54,PG,broken clouds
565,Ust-Maya,60.4167,134.5333,-31.43,100,84,0.27,RU,broken clouds
566,Menongue,-14.6585,17.691,62.89,77,100,12.17,AO,overcast clouds
567,Staryy Nadym,65.6118,72.6842,-5.87,95,77,9.08,RU,broken clouds
568,Taoudenni,22.6783,-3.9836,85.5,10,97,17.49,ML,overcast clouds
569,Kautokeino,69.0125,23.0412,1.83,94,99,3.09,NO,overcast clouds
570,Moerai,-22.4333,-151.3333,79.25,76,51,15.43,PF,broken clouds
571,Kamaishi,39.2667,141.8833,25.29,59,32,7.99,JP,scattered clouds
572,Karavayevo,55.2961,37.9622,25.34,85,75,13.42,RU,snow
573,Ilebo,-4.3167,20.5833,85.35,54,97,0.83,CD,overcast clouds
574,Isla Vista,34.4133,-119.861,59.36,56,0,3.44,US,clear sky
575,Potsdam,52.3989,13.0657,44.11,61,12,7.0,DE,few clouds
576,Belogorsk,50.9158,128.4611,-16.91,100,34,4.47,RU,scattered clouds
577,Brownwood,31.7093,-98.9912,56.55,38,0,0.0,US,clear sky
578,Jibuti,11.5,42.5,74.62,60,82,12.03,DJ,broken clouds
579,Lodwar,3.1191,35.5973,91.49,24,89,11.07,KE,overcast clouds
580,Yubari,43.0378,141.9578,7.48,95,100,2.73,JP,light snow
581,Kayes,14.0,-11.0,100.6,6,10,8.9,ML,clear sky
582,Maraa,-1.8333,-65.3667,82.65,69,100,3.69,BR,overcast clouds
583,Sorland,67.667,12.6934,32.07,56,100,22.57,NO,overcast clouds
584,Axim,4.8699,-2.2405,85.46,63,53,11.77,GH,broken clouds
585,Boden,65.8252,21.6886,10.4,95,68,4.92,SE,broken clouds
586,Vokhma,58.9303,46.7586,6.85,99,94,5.12,RU,overcast clouds
587,Hirara,24.8,125.2833,62.28,65,99,30.91,JP,overcast clouds
588,Wamba,8.9333,8.6,93.74,7,84,6.78,NG,broken clouds
589,Vila Franca Do Campo,37.7167,-25.4333,57.61,79,81,13.85,PT,broken clouds
590,Lazaro Cardenas,17.9583,-102.2,80.37,55,4,0.92,MX,clear sky
591,Vanimo,-2.6741,141.3028,77.76,87,99,10.74,PG,overcast clouds
592,Mercedes,-34.6515,-59.4307,86.86,33,0,9.31,AR,clear sky
593,Koslan,63.4564,48.8989,7.11,98,97,5.41,RU,overcast clouds
594,Bay Roberts,47.5999,-53.2648,51.55,85,100,14.0,CA,overcast clouds
595,Kapustin Yar,48.5831,45.7372,28.85,92,93,9.84,RU,overcast clouds
596,Batticaloa,7.7102,81.6924,78.58,85,27,11.25,LK,scattered clouds
597,Giyon,8.5333,37.9833,68.92,24,89,9.62,ET,overcast clouds
598,Rawson,-43.3002,-65.1023,66.15,27,96,18.34,AR,overcast clouds
599,Kiunga,-6.1219,141.2906,72.18,98,100,0.63,PG,overcast clouds
600,Chino Valley,34.7575,-112.4538,48.16,51,100,4.61,US,overcast clouds
601,Taggia,43.8485,7.8545,60.84,82,9,4.45,IT,clear sky
602,Panguna,-6.3164,155.4848,69.21,97,100,2.08,PG,overcast clouds
603,Bacolod,10.6667,122.95,78.17,84,87,3.06,PH,overcast clouds
604,Ambajogai,18.7333,76.3833,69.58,19,0,3.96,IN,clear sky
605,Ukiah,39.1502,-123.2078,49.03,68,6,2.1,US,clear sky
606,Fairlie,55.756,-4.8556,43.41,90,100,15.99,GB,overcast clouds
607,Buckeye,33.3703,-112.5838,61.83,31,46,0.92,US,scattered clouds
608,Qaqortoq,60.7167,-46.0333,9.1,62,100,8.88,GL,overcast clouds
609,Danilov,58.1908,40.1717,16.41,95,100,8.88,RU,overcast clouds
610,Beatrice,40.2681,-96.747,32.45,69,0,6.91,US,clear sky
611,Hay River,60.8156,-115.7999,0.34,97,100,4.99,CA,light snow
612,Milledgeville,33.0801,-83.2321,49.89,34,0,11.16,US,clear sky
613,Zilupe,56.3862,28.1217,32.13,95,100,6.08,LV,overcast clouds
614,Kotelnikovo,47.6317,43.1461,24.8,93,24,10.54,RU,few clouds
615,Coihaique,-45.5752,-72.0662,57.81,47,75,9.22,CL,broken clouds
616,Chiang Khong,20.2613,100.4046,60.33,70,9,1.97,TH,clear sky
617,Nortelandia,-14.4547,-56.8028,76.05,91,100,8.14,BR,overcast clouds
618,Ulladulla,-35.35,150.4667,72.77,93,48,3.13,AU,scattered clouds
619,Labytnangi,66.6572,66.4183,-4.85,96,100,4.32,RU,overcast clouds
620,Mangai,-4.05,19.5333,83.66,56,96,1.41,CD,overcast clouds
621,Bastia,42.6667,9.3333,55.2,76,100,10.36,FR,overcast clouds
622,Hovd,48.0056,91.6419,-12.37,83,18,1.95,MN,few clouds
623,Bonanza,14.0289,-84.591,74.88,75,70,7.14,NI,broken clouds
624,Imeni Poliny Osipenko,52.4201,136.4853,-4.05,99,100,3.78,RU,overcast clouds
625,Bella Vista,36.4295,-94.2316,48.49,46,0,1.01,US,clear sky
626,Grootfontein,-19.5667,18.1167,74.23,67,96,11.56,NA,light rain
627,Ibra,22.6906,58.5334,75.97,24,1,5.68,OM,clear sky
628,Illapel,-31.6308,-71.1653,75.83,52,1,7.47,CL,clear sky
629,Nishihara,26.1842,127.7558,60.08,63,75,27.63,JP,broken clouds
630,Hualmay,-11.0964,-77.6139,74.08,73,100,8.5,PE,overcast clouds
631,Palimbang,6.2106,124.1894,78.17,82,74,3.18,PH,broken clouds
632,Ormara,25.2088,64.6357,73.33,79,0,16.78,PK,clear sky
633,Seara,41.1818,-7.8003,63.95,33,3,2.21,PT,clear sky
634,Leh,34.1667,77.5833,7.39,74,100,0.34,IN,overcast clouds
635,Bosaso,11.2842,49.1816,75.83,65,28,7.83,SO,scattered clouds
636,Kampene,-3.6,26.6667,78.71,66,49,2.13,CD,scattered clouds
637,Paka,4.6374,103.4368,76.69,82,92,4.25,MY,overcast clouds
638,Isiro,2.7739,27.616,81.64,31,85,2.98,CD,overcast clouds
639,Katobu,-4.9408,122.5276,77.45,83,100,2.82,ID,overcast clouds
640,Madimba,-10.4,40.3333,77.58,84,55,4.34,TZ,broken clouds
641,Vao,-22.6667,167.4833,79.14,86,99,14.25,NC,overcast clouds
642,Kljuc,44.535,16.7722,49.95,86,1,2.37,BA,clear sky
643,Constantine,36.365,6.6147,58.41,38,0,8.05,DZ,clear sky
644,Koforidua,6.0941,-0.2591,96.62,12,91,6.78,GH,overcast clouds
645,Khromtau,50.2503,58.4347,25.41,92,99,19.42,KZ,overcast clouds
646,Aktash,50.3,87.7333,-13.25,78,90,4.27,RU,overcast clouds
647,Alice Town,25.7167,-79.3,61.21,57,17,13.8,BS,few clouds
648,San Jeronimo,-11.9472,-75.2829,56.93,55,100,1.5,PE,light rain
649,Mount Pleasant,32.7941,-79.8626,45.07,29,0,1.99,US,clear sky
650,Lagoa,39.05,-27.9833,57.74,64,61,22.3,PT,broken clouds
651,Toora-Khem,52.4675,96.11,-22.49,99,43,0.87,RU,scattered clouds
652,Swellendam,-34.0226,20.4417,81.18,52,12,14.61,ZA,few clouds
653,Springdale,36.1867,-94.1288,48.25,46,0,5.99,US,clear sky
654,Iringa,-7.7667,35.7,63.32,91,100,1.9,TZ,moderate rain
655,Norman Wells,65.282,-126.8329,-23.28,98,97,5.03,CA,overcast clouds
656,Mandalgovi,45.7625,106.2708,0.1,77,6,14.12,MN,clear sky
657,Irbeyskoye,55.6428,95.4522,-8.66,99,90,2.17,RU,overcast clouds
658,Conceicao Do Araguaia,-8.2578,-49.2647,81.93,70,100,7.56,BR,overcast clouds
659,Belyy Yar,53.6039,91.3903,-16.71,77,100,0.0,RU,fog
660,Bilibino,68.0546,166.4372,-7.01,91,100,5.14,RU,overcast clouds
661,Parksville,49.3163,-124.3195,44.64,99,100,10.47,CA,overcast clouds
662,Yeniseysk,58.4497,92.1703,-7.28,100,92,2.57,RU,overcast clouds
663,Orcopampa,-15.2661,-72.3417,55.11,53,98,2.86,PE,overcast clouds
664,Cabedelo,-6.9811,-34.8339,88.47,67,95,14.25,BR,overcast clouds
665,Kuruman,-27.4524,23.4325,68.99,55,80,14.7,ZA,light rain
666,Margate,51.3813,1.3862,46.26,69,97,5.01,GB,overcast clouds
667,Seoul,37.5683,126.9778,24.31,34,0,3.98,KR,clear sky
668,Khorramshahr,30.4397,48.1664,58.95,25,39,6.96,IR,scattered clouds
669,Stettler,52.3168,-112.7186,16.66,81,53,4.94,CA,broken clouds
