City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
346,Honningsvag,70.9821,25.9704,31.75,69,20,18.41,NO,few clouds
347,Dudinka,69.4058,86.1778,-13.45,99,95,8.61,RU,overcast clouds
348,Yar-Sale,66.8333,70.8333,-6.2,99,90,6.71,RU,overcast clouds
349,Paraiso,9.8383,-83.8656,76.06,72,69,6.22,CR,broken clouds
350,Resistencia,-27.4606,-58.9839,101.08,22,0,4.61,AR,clear sky
351,Sisimiut,66.9395,-53.6735,5.25,95,100,16.62,GL,light snow
352,Olafsvik,64.8945,-23.7142,27.79,55,100,35.54,IS,snow
353,Uhlove,44.8215,33.6045,39.43,95,100,14.12,UA,overcast clouds
354,Srednekolymsk,67.45,153.6833,-25.56,99,100,4.18,RU,overcast clouds
355,Valleyview,55.0667,-117.2859,32.41,89,86,1.59,CA,overcast clouds
356,Henties Bay,-22.116,14.2845,66.85,80,100,5.17,NA,overcast clouds
357,Fairbanks,64.8378,-147.7164,-11.07,73,0,0.0,US,clear sky
358,Opuwo,-18.0607,13.84,65.66,50,25,9.89,NA,scattered clouds
359,Wad Madani,14.4012,33.5199,69.26,20,1,13.42,SD,clear sky
360,Sala,34.0389,-6.8166,60.82,82,47,0.0,MA,scattered clouds
361,Isangel,-19.55,169.2667,80.71,89,100,9.22,VU,overcast clouds
362,Iwanai,42.9744,140.5089,18.52,66,100,9.75,JP,light snow
363,Wangqing,43.3218,129.7634,-1.84,98,12,2.86,CN,few clouds
364,Bulgan,48.8125,103.5347,-9.53,89,4,3.94,MN,clear sky
365,Verkhnyaya Toyma,62.2349,44.9985,-0.44,100,77,4.38,RU,broken clouds
366,Bemidji,47.4736,-94.8803,22.17,64,40,4.61,US,scattered clouds
367,Kiunga,-6.1219,141.2906,72.43,96,100,1.48,PG,overcast clouds
368,Bandarbeyla,9.4942,50.8122,75.83,75,95,16.04,SO,overcast clouds
369,Dawson Creek,55.7666,-120.2362,35.24,75,100,2.3,CA,overcast clouds
370,Faanui,-16.4833,-151.75,80.2,73,11,7.52,PF,light rain
371,Toba,34.4833,136.85,39.09,68,97,4.0,JP,overcast clouds
372,Baruun-Urt,46.6806,113.2792,-6.65,95,92,4.97,MN,overcast clouds
373,Sosnovo-Ozerskoye,52.5249,111.5418,-27.44,100,94,2.55,RU,overcast clouds
374,Coihaique,-45.5752,-72.0662,59.61,47,40,11.5,CL,scattered clouds
375,Ribeira Brava,32.65,-17.0667,65.12,44,1,9.89,PT,clear sky
376,Abalak,58.1286,68.5944,-2.38,99,100,4.09,RU,overcast clouds
377,Mao,39.8885,4.2658,50.56,81,0,6.91,ES,clear sky
378,Vostok,46.4856,135.8833,-22.16,99,68,3.42,RU,broken clouds
379,Port Pirie,-33.1833,138.0167,69.89,41,98,3.91,AU,overcast clouds
380,Izazi,-7.2,35.7333,71.2,92,100,1.32,TZ,light rain
381,Mayo,38.8876,-76.5119,33.46,42,75,1.99,US,broken clouds
382,Englehart,47.8169,-79.8664,10.96,67,100,8.05,CA,overcast clouds
383,Nabire,-3.3667,135.4833,74.19,89,100,3.33,ID,overcast clouds
384,Xining,36.6167,101.7667,9.01,71,42,1.7,CN,scattered clouds
385,Lingao,19.9103,109.6859,64.98,92,100,14.5,CN,overcast clouds
386,Annau,37.8876,58.516,36.9,81,0,2.3,TM,clear sky
387,Akdagmadeni,39.6603,35.8836,26.92,92,100,7.05,TR,light snow
388,Grasse,43.6667,6.9167,51.78,88,100,4.61,FR,overcast clouds
389,Abu Dhabi,24.4667,54.3667,68.02,70,0,1.14,AE,clear sky
390,Yekaterinovka,52.0508,44.3451,21.94,95,100,11.45,RU,overcast clouds
391,Hovd,48.0056,91.6419,-13.74,82,24,1.88,MN,few clouds
392,Naze,28.3667,129.4833,52.29,68,89,19.39,JP,overcast clouds
393,Salalah,17.0151,54.0924,71.69,68,0,3.44,OM,clear sky
394,Kieta,-6.2167,155.6333,80.71,84,100,6.46,PG,overcast clouds
395,Cabo Rojo,18.0866,-67.1457,82.9,71,42,3.0,PR,scattered clouds
396,Namibe,-15.1961,12.1522,73.36,71,100,6.08,AO,overcast clouds
397,Zhanaozen,43.3,52.8,38.88,86,100,12.88,KZ,overcast clouds
398,Mantua,45.1667,10.7833,46.27,88,0,1.01,IT,clear sky
399,Le Port,-20.9373,55.2919,78.8,79,42,0.72,RE,scattered clouds
400,Nyurba,63.2842,118.3319,-22.94,100,33,4.45,RU,scattered clouds
401,Durazno,-33.4131,-56.5006,83.23,32,0,6.87,UY,clear sky
402,Chernyshevskiy,63.0128,112.4714,-20.76,100,100,2.13,RU,overcast clouds
403,Hervey Bay,-25.2986,152.8535,74.03,84,21,9.53,AU,few clouds
404,Uberlandia,-18.9186,-48.2772,74.41,78,75,4.61,BR,heavy intensity rain
405,Luganville,-15.5333,167.1667,77.76,89,100,5.37,VU,overcast clouds
406,Glasgow,55.8652,-4.2576,44.31,86,75,21.85,GB,moderate rain
407,Kirakira,-10.4544,161.9205,82.24,79,90,4.0,SB,moderate rain
408,Nacala,-14.5428,40.6728,74.55,87,0,3.27,MZ,clear sky
409,Kununurra,-15.7667,128.7333,80.58,83,100,9.22,AU,overcast clouds
410,Qaqortoq,60.7167,-46.0333,21.7,67,100,13.09,GL,light snow
411,Kainantu,-6.2887,145.8655,60.15,97,99,4.45,PG,overcast clouds
412,Kushima,31.4583,131.2333,40.12,84,1,8.16,JP,clear sky
413,Vao,-22.6667,167.4833,79.02,86,100,5.75,NC,overcast clouds
414,Ambon,-3.6954,128.1814,77.14,88,40,4.61,ID,scattered clouds
415,Pompeu,-19.2244,-44.9353,72.88,82,100,3.27,BR,overcast clouds
416,Balaipungut,1.05,101.2833,72.88,98,51,1.72,ID,broken clouds
417,Luderitz,-26.6481,15.1594,66.11,85,89,8.28,NA,overcast clouds
418,Half Moon Bay,37.4636,-122.4286,65.25,76,75,3.0,US,broken clouds
419,Esso,55.9333,158.7,12.61,97,100,5.14,RU,light snow
420,Christchurch,-43.5333,172.6333,70.0,70,21,1.99,NZ,few clouds
421,Miraflores,19.2167,-98.8083,71.02,27,1,4.7,MX,clear sky
422,Sembe,1.6481,14.5806,73.62,27,100,1.52,CG,overcast clouds
423,Pasighat,28.0667,95.3333,51.89,61,15,3.89,IN,few clouds
424,Minas,-34.3759,-55.2377,83.52,51,0,8.48,UY,clear sky
425,Vardo,70.3705,31.1107,28.15,86,75,9.22,NO,broken clouds
426,La Concepcion,8.5167,-82.6167,85.39,57,34,7.47,PA,scattered clouds
427,Ellisras,-23.6649,27.7443,71.92,66,100,7.34,ZA,overcast clouds
428,Santa Cruz,-17.8,-63.1667,95.05,31,40,11.5,BO,scattered clouds
429,Lira,2.235,32.9097,75.79,31,98,3.29,UG,overcast clouds
430,Prince George,53.9166,-122.753,36.25,90,100,1.01,CA,overcast clouds
431,Bonthe,7.5264,-12.505,79.05,82,6,9.48,SL,clear sky
432,Drayton Valley,53.2168,-114.9854,33.08,98,100,2.39,CA,overcast clouds
433,Bria,6.5423,21.9863,72.39,24,19,2.95,CF,few clouds
434,Mugur-Aksy,50.35,90.5,-7.94,64,1,5.91,RU,clear sky
435,Port Lincoln,-34.7333,135.8667,66.54,83,31,8.16,AU,scattered clouds
436,Zabid,14.1951,43.3152,75.56,65,55,8.46,YE,broken clouds
437,Bull Savanna,17.8868,-77.5902,73.2,73,66,10.87,JM,broken clouds
438,Wladyslawowo,54.7909,18.4009,38.93,66,100,30.76,PL,overcast clouds
439,Valkeala,60.9401,26.7979,23.4,93,100,11.5,FI,light snow
440,Nelson Bay,-32.7167,152.15,73.96,96,83,3.24,AU,broken clouds
441,Buraydah,26.326,43.975,57.65,38,83,13.69,SA,broken clouds
442,Gamba,-2.65,10.0,77.65,85,100,2.73,GA,light rain
443,Maraba,-5.3686,-49.1178,77.18,94,40,6.91,BR,scattered clouds
444,Santa Rosa,14.3122,121.1114,78.85,80,61,10.2,PH,broken clouds
445,Bafata,12.1667,-14.75,79.72,32,40,6.17,GW,scattered clouds
446,Tabas,33.5959,56.9244,45.45,28,0,3.15,IR,clear sky
447,Inongo,-1.95,18.2667,77.07,60,96,5.26,CD,overcast clouds
448,Natal,-5.795,-35.2094,84.85,74,40,17.27,BR,scattered clouds
449,Poya,-21.35,165.15,79.93,80,100,5.14,NC,overcast clouds
450,Aklavik,68.2191,-135.0107,5.0,72,100,12.66,CA,light snow
451,Sahagun,8.9462,-75.4427,86.97,68,94,13.78,CO,overcast clouds
452,Sitka,57.0531,-135.33,37.29,70,75,8.05,US,broken clouds
453,Killam,52.7834,-111.8518,29.12,86,76,3.76,CA,broken clouds
454,Shumskiy,54.8318,99.1328,-6.3,97,96,2.15,RU,overcast clouds
455,Beringovskiy,63.05,179.3167,-9.47,100,100,8.95,RU,overcast clouds
456,Sumenep,-7.0167,113.8667,77.88,89,100,7.43,ID,heavy intensity rain
457,San Ramon,37.7799,-121.978,62.62,62,0,1.99,US,haze
458,Byron Bay,-28.65,153.6167,73.87,89,88,8.23,AU,overcast clouds
459,Inirida,3.8653,-67.9239,93.22,30,18,1.77,CO,few clouds
460,Hendrina,-26.1588,29.7153,57.67,97,100,4.25,ZA,overcast clouds
461,Vila Velha,-20.3297,-40.2925,84.15,86,40,1.99,BR,scattered clouds
462,Detva,48.5608,19.4195,38.55,91,88,19.46,SK,light rain
463,Gravdal,68.1214,13.5031,30.09,80,75,2.3,NO,broken clouds
464,Lavrentiya,65.5833,-171.0,-5.94,90,3,4.76,RU,clear sky
465,Brewster,41.3973,-73.6171,26.89,47,0,1.01,US,clear sky
466,Ontario,34.0633,-117.6509,75.11,21,0,1.01,US,clear sky
467,Kondopoga,62.2057,34.2614,22.69,95,100,7.36,RU,overcast clouds
468,Chicama,-7.8447,-79.1469,66.74,66,100,10.76,PE,overcast clouds
469,Mocuba,-16.8392,36.9856,71.15,98,9,1.39,MZ,light rain
470,Kilimatinde,-5.85,34.95,65.93,96,100,3.22,TZ,moderate rain
471,Manggar,-2.8833,108.2667,78.01,82,88,6.17,ID,overcast clouds
472,Kathmandu,27.7167,85.3167,44.82,93,40,0.0,NP,scattered clouds
473,Begoro,6.3871,-0.3774,74.25,28,100,2.77,GH,overcast clouds
474,Grand-Lahou,5.1367,-5.0242,79.25,88,98,8.41,CI,overcast clouds
475,Arman,59.7,150.1667,4.32,78,100,13.89,RU,overcast clouds
476,Ilulissat,69.2167,-51.1,6.82,72,75,20.71,GL,broken clouds
477,Antalaha,-14.9003,50.2788,75.65,87,14,7.96,MG,few clouds
478,Soeng Sang,14.4264,102.4606,77.02,82,14,5.1,TH,few clouds
479,Warmbad,-28.45,18.7333,79.03,49,99,7.7,NA,light rain
480,Itarema,-2.9248,-39.9167,77.02,83,100,8.93,BR,light rain
481,Gaziantep,37.0594,37.3825,33.57,100,100,2.3,TR,light snow
482,Westport,41.1415,-73.3579,27.46,42,0,3.0,US,clear sky
483,Esperantinopolis,-4.8667,-44.7083,75.99,92,56,1.54,BR,light rain
484,Nouadhibou,20.931,-17.0347,66.18,63,100,14.97,MR,overcast clouds
485,Petatlan,17.5167,-101.2667,87.6,46,0,8.28,MX,clear sky
486,Buchanan,5.8808,-10.0467,82.36,82,57,5.88,LR,broken clouds
487,Marrakesh,31.6315,-8.0083,71.67,26,40,10.36,MA,scattered clouds
488,Araouane,18.9048,-3.5265,74.48,14,44,11.16,ML,scattered clouds
489,Fortuna,40.5982,-124.1573,57.85,71,0,1.99,US,clear sky
490,Saint Anthony,45.0205,-93.218,23.95,64,0,1.01,US,clear sky
491,Forestville,38.8451,-76.875,33.08,44,40,4.61,US,scattered clouds
492,Skotterud,59.9828,12.1283,27.91,64,7,6.15,NO,clear sky
493,Kotido,2.9806,34.1331,76.37,36,67,12.64,UG,broken clouds
494,Elko,41.0002,-115.5012,42.06,48,6,4.0,US,clear sky
495,Sao Paulo De Olivenca,-3.3783,-68.8725,87.57,59,96,1.21,BR,overcast clouds
496,Raudeberg,61.9875,5.1352,32.86,75,100,3.0,NO,overcast clouds
497,Alofi,-19.0595,-169.9187,75.09,84,100,4.61,NU,shower rain
498,Caarapo,-22.6342,-54.8222,77.88,75,86,5.19,BR,overcast clouds
499,Tigre,-34.426,-58.5796,89.29,47,0,8.05,AR,clear sky
500,Sept-Iles,50.2001,-66.3821,9.12,47,100,18.41,CA,overcast clouds
501,Namtsy,62.7161,129.6658,-36.29,100,85,1.39,RU,overcast clouds
502,Kyra,49.5776,111.9753,-11.76,94,11,4.9,RU,few clouds
503,Ancud,-41.8697,-73.8203,62.13,56,27,12.57,CL,scattered clouds
504,Sawtell,-30.3833,153.1,72.19,96,75,4.61,AU,broken clouds
505,Dalen,52.6992,6.7556,40.33,86,100,7.0,NL,overcast clouds
506,Porto Novo,6.4965,2.6036,82.22,66,67,2.66,BJ,broken clouds
507,Agirish,61.9247,63.0231,-7.89,100,99,2.24,RU,overcast clouds
508,Olivenca,-9.5186,-37.1906,85.48,46,100,16.87,BR,overcast clouds
509,Diplo,24.4667,69.584,66.45,87,0,9.6,PK,clear sky
510,Bubaque,11.2833,-15.8333,78.13,70,42,13.42,GW,scattered clouds
511,Sovetskiy,61.3614,63.5842,-8.19,100,100,3.24,RU,overcast clouds
512,Boa Vista,2.8197,-60.6733,93.18,33,75,11.5,BR,broken clouds
513,Muyinga,-2.8333,30.3333,60.67,92,100,4.41,BI,light rain
514,Innisfail,-17.5333,146.0333,74.89,88,77,3.89,AU,broken clouds
515,Antofagasta,-23.65,-70.4,69.08,71,15,10.11,CL,few clouds
516,Buta,2.7858,24.73,70.43,37,98,1.52,CD,overcast clouds
517,Sayyan,15.1718,44.3244,52.83,37,56,2.26,YE,broken clouds
518,Stephenville,32.2207,-98.2023,71.69,15,0,8.05,US,clear sky
519,Twin Falls,42.3505,-114.6445,21.94,68,0,0.0,US,clear sky
520,Nalut,30.3333,10.85,44.64,46,0,4.0,LY,clear sky
521,Hoa Binh,20.8133,105.3383,53.49,85,100,2.8,VN,overcast clouds
522,Teya,60.3778,92.6267,-5.22,100,96,2.57,RU,overcast clouds
523,Konongo,6.6167,-1.2167,75.56,18,99,1.28,GH,overcast clouds
524,Paracatu,-17.2222,-46.8747,73.18,85,100,4.05,BR,overcast clouds
525,Lazaro Cardenas,17.9583,-102.2,83.8,50,0,9.51,MX,clear sky
526,Muswellbrook,-32.2667,150.9,68.32,83,100,1.95,AU,overcast clouds
527,Tema,5.667,-0.0166,82.81,65,100,3.44,GH,haze
528,Mecca,21.4267,39.8261,69.39,56,98,3.96,SA,overcast clouds
529,Noumea,-22.2763,166.4572,81.0,99,100,8.93,NC,overcast clouds
530,Soria,41.6667,-2.6667,42.85,42,0,4.72,ES,clear sky
531,Mtama,-10.3,39.3667,72.39,98,85,0.83,TZ,overcast clouds
532,Skjervoy,70.0311,20.9714,17.6,68,68,10.65,NO,broken clouds
533,Northam,51.0333,-4.2167,49.6,94,84,26.87,GB,broken clouds
534,Tocopilla,-22.092,-70.1979,69.66,65,1,5.64,CL,clear sky
535,Teseney,15.11,36.6575,71.38,53,4,7.18,ER,clear sky
536,Sorong,-0.8833,131.25,81.1,77,100,10.49,ID,light rain
537,Sur,22.5667,59.5289,71.47,65,0,2.84,OM,clear sky
538,Eustis,28.8528,-81.6853,60.15,26,0,6.91,US,clear sky
539,Guymon,36.6828,-101.4816,64.4,11,0,12.66,US,clear sky
540,Nouakchott,18.0858,-15.9785,69.73,66,100,19.04,MR,overcast clouds
541,Celestun,20.8667,-90.4,72.09,50,1,12.03,MX,clear sky
542,Maragua,-0.7833,37.1333,71.58,78,68,3.22,KE,broken clouds
543,Port Hedland,-20.3167,118.5667,82.45,83,91,11.5,AU,overcast clouds
544,Roma,43.2128,-75.4557,22.84,43,84,1.01,US,broken clouds
545,Maragogi,-9.0122,-35.2225,80.06,79,100,9.84,BR,overcast clouds
546,Kati,12.7441,-8.0726,80.01,12,3,5.14,ML,clear sky
547,Zheleznodorozhnyy,55.7503,38.0042,27.21,95,100,10.8,RU,light snow
548,Synya,65.3718,58.0387,12.09,91,100,6.98,RU,overcast clouds
549,Scarborough,54.2797,-0.4044,44.51,86,97,8.01,GB,overcast clouds
550,New Glasgow,45.5834,-62.6486,25.18,83,89,12.71,CA,overcast clouds
551,Adrar,20.5022,-10.0711,77.56,12,100,10.16,MR,overcast clouds
552,Port Keats,-14.25,129.55,81.28,79,66,21.21,AU,broken clouds
553,Paranaiba,-19.6772,-51.1908,74.34,82,98,8.08,BR,overcast clouds
554,Chulman,56.8479,124.9104,-20.06,99,100,3.85,RU,overcast clouds
555,Yurino,56.2942,46.3039,18.72,96,98,3.8,RU,overcast clouds
556,Brooks,50.5834,-111.8851,44.58,42,100,6.91,CA,overcast clouds
557,Banda Aceh,5.5577,95.3222,76.53,84,70,7.0,ID,broken clouds
558,Florence,43.7667,11.25,52.32,93,75,1.14,IT,broken clouds
559,Selikhino,50.3672,137.4996,-14.24,99,100,3.98,RU,overcast clouds
560,Port Macquarie,-31.4333,152.9167,71.89,85,10,4.07,AU,clear sky
561,Tres Arroyos,-38.3739,-60.2798,71.33,53,29,18.92,AR,scattered clouds
562,North Branch,45.5113,-92.9802,24.1,74,100,4.5,US,overcast clouds
563,Empangeni,-28.762,31.8933,68.77,89,100,3.71,ZA,overcast clouds
564,Huarmey,-10.0681,-78.1522,72.72,80,100,9.31,PE,overcast clouds
565,Daru,-9.0763,143.2092,75.63,90,100,7.94,PG,overcast clouds
566,Robe,-37.1833,139.75,63.91,94,44,2.75,AU,scattered clouds
567,Ambanja,-13.6833,48.45,76.03,92,99,2.91,MG,light rain
568,Sambava,-14.2667,50.1667,77.34,87,60,11.36,MG,broken clouds
569,Port Shepstone,-30.7414,30.455,74.28,82,98,13.8,ZA,overcast clouds
570,Pirojpur,22.5667,89.9833,58.24,53,9,2.57,BD,clear sky
571,Roald,62.5833,6.1333,33.33,93,75,8.05,NO,broken clouds
572,Vila Franca Do Campo,37.7167,-25.4333,56.19,79,55,14.79,PT,broken clouds
573,Honiara,-9.4333,159.95,80.46,84,100,2.01,SB,moderate rain
574,Verkh-Usugli,52.7,115.1667,-17.36,97,6,2.91,RU,clear sky
575,Loknya,56.83,30.1467,31.08,96,100,3.06,RU,overcast clouds
576,Mount Pleasant,32.7941,-79.8626,52.18,41,0,1.01,US,clear sky
577,Bucerias,20.75,-105.3333,76.98,69,0,10.36,MX,clear sky
578,Yaan,7.3833,8.5667,80.96,12,100,8.28,NG,overcast clouds
579,Balikpapan,-1.2675,116.8289,76.19,94,40,4.61,ID,scattered clouds
580,Neubrandenburg,53.5667,13.2667,36.9,80,29,15.48,DE,scattered clouds
581,Achi,8.5682,-74.554,87.93,50,41,4.09,CO,scattered clouds
582,Dhidhdhoo,6.8833,73.1,81.39,74,34,9.1,MV,scattered clouds
583,Mount Gambier,-37.8333,140.7667,62.51,94,100,6.91,AU,overcast clouds
584,Rio Cuarto,-33.1307,-64.3499,90.68,33,20,5.75,AR,few clouds
585,Southbridge,42.0751,-72.0334,23.32,36,10,11.99,US,clear sky
586,Jand,33.4299,72.0193,52.29,39,1,3.24,PK,clear sky
587,Carutapera,-1.195,-46.02,75.22,94,100,7.38,BR,moderate rain
588,Orodara,10.9492,-4.9342,77.38,13,21,5.1,BF,few clouds
589,Kidal,18.4411,1.4078,71.42,13,77,11.54,ML,broken clouds
590,Macusani,-14.0833,-70.4333,43.93,80,96,8.16,PE,overcast clouds
591,Acajutla,13.5928,-89.8275,87.8,45,1,4.45,SV,clear sky
592,Aktas,49.7789,72.9608,13.75,93,100,13.4,KZ,overcast clouds
593,Laguna De Perlas,12.3429,-83.6712,78.89,82,9,15.5,NI,clear sky
594,Watertown,42.3709,-71.1828,24.51,51,0,4.0,US,light snow
595,Clarence Town,-32.5833,151.7833,73.81,76,79,0.74,AU,broken clouds
596,Saquena,-4.6667,-73.5167,86.94,51,100,4.54,PE,overcast clouds
597,Oildale,35.4197,-119.0195,73.56,29,0,0.0,US,clear sky
598,Upata,8.0086,-62.3989,83.55,46,89,8.05,VE,overcast clouds
599,Fare,-16.7,-151.0167,80.35,72,18,9.53,PF,few clouds
600,Kashin,57.3592,37.6081,22.93,95,100,11.56,RU,light snow
601,Nara,34.6851,135.8049,34.97,71,32,2.17,JP,scattered clouds
602,Calella,41.618,2.6678,59.72,60,2,5.17,ES,clear sky
603,Shimoda,34.6667,138.95,36.1,65,98,8.3,JP,overcast clouds
604,Goderich,43.7501,-81.7165,22.91,63,88,6.91,CA,overcast clouds
605,Fredericksburg,38.3032,-77.4605,36.41,47,40,1.99,US,light rain
606,Kawalu,-7.3817,108.2082,72.5,95,100,2.89,ID,overcast clouds
607,San Policarpo,12.1791,125.5072,77.99,83,23,0.49,PH,few clouds
608,Strezhevoy,60.7333,77.5889,4.98,94,100,8.93,RU,overcast clouds
609,Mayumba,-3.432,10.6554,77.76,87,98,2.35,GA,overcast clouds
610,Batagay,67.6333,134.6333,-35.27,99,50,1.77,RU,scattered clouds
611,Senekal,-28.3197,27.6208,63.57,79,100,4.9,ZA,overcast clouds
612,Macklin,52.3334,-109.9348,30.88,89,67,3.85,CA,broken clouds
613,Caxito,-8.5785,13.6643,79.45,90,100,3.13,AO,overcast clouds
614,Traverse City,44.7631,-85.6206,27.34,77,100,6.91,US,overcast clouds
615,Port Hueneme,34.1478,-119.1951,79.45,43,0,5.75,US,clear sky
616,Holme,56.1138,10.1725,37.26,80,95,8.16,DK,overcast clouds
617,Zonguldak,41.25,31.8333,31.44,100,100,4.88,TR,light snow
618,Petropavlovsk-Kamchatskiy,53.0452,158.6483,10.99,92,75,4.47,RU,broken clouds
619,Molochnoye,59.2917,39.6787,12.96,95,100,9.69,RU,overcast clouds
620,Pimentel,-6.8367,-79.9342,79.09,50,0,18.41,PE,clear sky
621,Straumen,63.8709,11.2999,32.95,83,78,1.83,NO,light snow
622,Houston,29.7633,-95.3633,71.74,37,20,5.99,US,few clouds
623,Aripuana,-9.1667,-60.6333,75.54,97,100,2.51,BR,moderate rain
624,Ziarat,30.3823,67.7282,35.67,56,0,6.96,PK,clear sky
625,Bo Rai,12.5728,102.5371,83.86,95,60,0.63,TH,broken clouds
626,Paita,-5.0892,-81.1144,81.16,70,78,15.43,PE,broken clouds
627,Rawson,-43.3002,-65.1023,57.4,50,75,18.68,AR,broken clouds
628,Kostomuksha,64.571,30.5767,10.89,96,100,8.39,RU,overcast clouds
629,Konevo,62.1215,39.3192,12.22,96,100,5.01,RU,overcast clouds
630,Payakumbuh,-0.2202,100.6308,69.78,97,99,1.05,ID,light rain
631,Anori,-3.7728,-61.6442,79.81,88,80,3.09,BR,broken clouds
632,Hit,33.6416,42.8251,49.62,59,0,5.64,IQ,clear sky
633,Maiduguri,11.8464,13.1603,65.25,18,17,7.94,NG,few clouds
634,Dongsheng,39.8161,109.9776,7.56,47,0,16.93,CN,clear sky
635,Astana,51.1801,71.446,15.75,86,100,20.13,KZ,overcast clouds
636,Nizhniy Ingash,56.2,96.53,-8.34,100,98,1.14,RU,overcast clouds
637,Laranjeiras Do Sul,-25.4078,-52.4161,71.92,86,37,1.63,BR,light rain
638,Maniitsoq,65.4167,-52.9,11.44,88,100,11.01,GL,light snow
639,Kultuk,51.7208,103.6956,-3.91,92,34,5.73,RU,scattered clouds
640,Dunedin,-45.8742,170.5036,65.8,75,0,11.01,NZ,clear sky
641,Bastia,42.6667,9.3333,52.3,83,100,3.44,FR,overcast clouds
642,Nikolsk,53.7189,46.0712,20.48,97,92,6.8,RU,overcast clouds
643,Ibra,22.6906,58.5334,68.86,32,0,3.42,OM,clear sky
644,Plouzane,48.3833,-4.6167,48.38,100,100,5.75,FR,overcast clouds
645,Berlevag,70.8578,29.0864,30.2,93,75,17.27,NO,light snow
646,Tevaitoa,-16.7833,-151.5,80.24,74,16,10.02,PF,few clouds
647,Senanga,-16.1167,23.2667,63.95,97,88,4.52,ZM,overcast clouds
648,Doha,25.2867,51.5333,64.38,63,0,4.61,QA,clear sky
649,Afogados Da Ingazeira,-7.7508,-37.6392,79.79,53,53,14.92,BR,light rain
650,Wana,32.2989,69.5725,45.39,56,0,6.91,PK,clear sky
651,Pitimbu,-7.4706,-34.8086,84.79,73,41,11.14,BR,scattered clouds
652,Nichinan,31.6,131.3667,39.76,80,1,6.69,JP,clear sky
653,Camopi,3.1655,-52.3158,74.79,97,62,3.06,GF,broken clouds
654,Kapoeta,4.7717,33.5903,83.82,23,45,9.86,SS,scattered clouds
655,Ormara,25.2088,64.6357,72.39,77,0,16.8,PK,clear sky
656,Praia Da Vitoria,38.7333,-27.0667,57.45,94,75,24.81,PT,broken clouds
657,Mbandaka,0.0487,18.2603,77.9,37,100,3.56,CD,overcast clouds
658,De Haan,51.272,3.0429,41.99,86,100,1.01,BE,overcast clouds
659,Gaoua,10.2992,-3.2508,80.92,13,8,6.15,BF,clear sky
660,Torrington,41.8007,-73.1212,24.75,42,27,5.99,US,scattered clouds
661,Khandyga,62.6667,135.6,-39.73,100,75,1.32,RU,broken clouds
662,Acapulco,16.8634,-99.8901,84.02,74,0,9.22,MX,clear sky
663,Ruwi,23.5996,58.5507,69.49,64,0,6.93,OM,clear sky
664,Teguldet,57.3064,88.1667,-6.34,98,58,3.69,RU,broken clouds
665,Pinawa,50.1489,-95.8811,16.9,84,100,7.67,CA,overcast clouds
666,Petropavl,54.8753,69.1628,9.46,95,100,8.43,KZ,overcast clouds
667,Sulphur,30.2366,-93.3774,69.78,32,0,13.8,US,clear sky
668,Khudumelapye,-23.8833,24.75,69.21,80,100,12.86,BW,light rain
669,Marfino,55.7028,37.3822,26.94,91,75,13.42,RU,snow
670,Duncan,34.5023,-97.9578,67.37,12,0,6.91,US,clear sky
671,Swan River,52.1058,-101.2676,21.09,73,94,14.97,CA,overcast clouds
672,Tyukalinsk,55.8732,72.1967,13.32,95,100,7.63,RU,light snow
673,Mount Abu,24.6,72.7,49.84,56,0,5.14,IN,clear sky
674,Zhigansk,66.7697,123.3711,-33.83,100,100,2.01,RU,overcast clouds
675,Vangaindrano,-23.35,47.6,74.03,80,36,3.69,MG,scattered clouds
676,Raduzhnyy,62.0961,77.475,6.31,94,100,7.74,RU,overcast clouds
677,Amuntai,-2.4177,115.2494,73.45,93,100,1.03,ID,overcast clouds
678,Ust-Kulom,61.6864,53.6902,-8.52,100,87,2.28,RU,overcast clouds
679,Simbahan,6.3032,120.5836,81.45,75,24,8.63,PH,few clouds
680,Norfolk,42.1668,-71.2495,24.1,55,0,1.01,US,clear sky
681,Union City,37.5958,-122.0192,65.26,63,0,4.0,US,haze
682,Salvador,13.8333,-88.9167,86.4,32,12,6.98,SV,few clouds
683,Yangjiang,21.85,111.9667,54.82,57,63,8.1,CN,broken clouds
684,Milford,41.2223,-73.0565,27.16,43,0,1.01,US,clear sky
685,Nurota,40.5614,65.6886,32.09,76,8,6.58,UZ,clear sky
686,Slave Lake,55.2834,-114.769,30.18,80,0,2.3,CA,clear sky
687,Alekseyevsk,57.8406,108.3492,-1.77,99,99,2.48,RU,overcast clouds
688,Kendari,-3.945,122.4989,76.6,90,100,2.71,ID,heavy intensity rain
689,Poyarkovo,49.6,128.6833,-21.35,100,70,4.25,RU,broken clouds
690,Alta Floresta,-9.8756,-56.0861,82.22,74,40,8.05,BR,scattered clouds
691,Remontnoye,46.5614,43.6501,32.49,98,98,9.06,RU,snow
692,Itanagar,27.1,93.6167,50.07,68,0,4.0,IN,clear sky
693,Sri Aman,1.2376,111.4621,77.09,94,100,0.0,MY,overcast clouds
